lat,lon,cluster_id
-1.9382225207272838,30.05666916741348,1
-1.9276189633448102,30.061289566540243,1
-1.950671981690074,30.050253912282084,1
-1.9484993216196955,30.050847589888047,0
-1.9380521773267416,30.07572895051305,0
-1.9532617555138327,30.04899904325468,1
-1.9526836200647297,30.05359761619856,1
-1.9370699288851,30.068059042217946,1
-1.9411508701866047,30.049498344835122,1
-1.9434149025652103,30.051246305770963,1
-1.9471473756419315,30.048436671781246,1
-1.9500166931952352,30.077570349909866,0
-1.9323185721676963,30.07293165026974,0
-1.9275849205231612,30.058616095472388,1
-1.94646353711286,30.055106783825405,0
-1.9527187711125005,30.04649800710204,1
-1.9436812986001661,30.05938120026848,2
-1.9315195787289916,30.05344221712962,1
-1.95542125445106,30.055558419901875,1
-1.9366495248731066,30.054116158105288,1
-1.9288148110218313,30.0688006884773,1
-1.951148929763353,30.04760506254404,1
-1.9371409175587728,30.068171130007737,1
-1.9530255385136108,30.052095657109646,1
-1.9473073112155679,30.06491706149293,0
-1.9360446034688652,30.071328561269592,0
-1.9554664103444321,30.05245446099266,1
-1.9466709076017348,30.076036251014916,0
-1.948338139756708,30.047239254477514,1
-1.9535848537142229,30.066359145825135,0
-1.9289143155208996,30.067138875076893,1
-1.945611797095727,30.058236296005035,0
-1.9563300966789512,30.050247795284058,1
-1.9367962508851653,30.061338083568685,0
-1.9382373306479157,30.062326793306003,0
-1.9568824067159885,30.050725548215652,1
-1.954243202195066,30.069255372080896,0
-1.95573232091606,30.049107052370424,1
-1.947994232988296,30.046056581803676,1
-1.9293520282319243,30.071818540400297,1
-1.9577149560214102,30.051477041285114,0
-1.9496376093394687,30.057121384525157,0
-1.9311190420230784,30.052538676450265,1
-1.9490794659406279,30.063936776955455,0
-1.9318804024632,30.054202595596216,1
-1.9384310844669468,30.064824202503992,0
-1.9451561235236021,30.05205048096179,1
-1.9433755401988642,30.070061848944196,1
-1.948032829446195,30.06186660951505,0
-1.9302577293233414,30.071878743745973,1
-1.9396685347199283,30.06708276449395,0
-1.95953140063949,30.06842188316387,0
-1.9326259623283037,30.055093736481304,1
-1.9474232234238056,30.047615990694023,1
-1.9520414445116239,30.049659950757352,1
-1.9311520214706597,30.05656724956678,1
-1.9372380184273503,30.060986512593402,0
-1.9413119914844663,30.047055681771855,0
-1.9495261382060411,30.061861967096903,0
-1.958047920211083,30.063712386085932,0
-1.944396076845262,30.06481537590726,0
-1.9448692316555085,30.070103765724927,1
-1.9527161249427571,30.048192841452664,1
-1.955912827424665,30.055255813543997,1
-1.930865026724724,30.056763172780286,1
-1.9294939588940825,30.07157837468169,1
-1.9372082865875575,30.072999701785633,0
-1.9326690181933992,30.072946321820503,0
-1.9512614807003894,30.073692476368237,0
-1.957814909943759,30.052641567250184,1
-1.940522793382609,30.050972492448896,1
-1.950878828838214,30.05604167451735,1
-1.9498141001817701,30.057998430425886,1
-1.953408499152433,30.052149069077657,1
-1.9583953482646512,30.053076290524626,1
-1.9586917902841836,30.065744177240084,0
-1.9547540820924474,30.052874499871564,1
-1.9581612091408338,30.057183944114396,1
-1.9483389796759565,30.052721303164784,1
-1.9534351788662405,30.050172383137383,1
-1.9312002502232257,30.05355247127117,1
-1.9289228574202153,30.058064096187746,1
-1.9465033943796566,30.047241863659067,1
-1.954194391620691,30.06596026922476,0
-1.9603280996552637,30.05943759573116,1
-1.9504612081750963,30.052884772942534,1
-1.9535807034913142,30.074178700099274,2
-1.9463926640494202,30.077895491232805,0
