building_id,lat,lon,slope,cluster_id
KGL-00195,-1.9389779647088277,30.072254006075724,12.898076057434082,1
KGL-00196,-1.9350125510774876,30.0674051415971,14.3592529296875,0
KGL-00197,-1.954807505959774,30.05991642480078,3.340924024581909,0
KGL-00198,-1.95518177875204,30.05723092651532,6.724822044372559,1
KGL-00199,-1.9452746993104724,30.078990995992136,10.457746505737305,0
KGL-00200,-1.9471841391686535,30.06150112439519,5.919032096862793,0
KGL-00201,-1.9532192595809454,30.06248116404394,3.8186099529266357,0
KGL-00202,-1.9303748867665107,30.053989429465304,11.57261848449707,1
KGL-00203,-1.93305161519089,30.05734828930404,12.019904136657715,1
KGL-00204,-1.9294569056457638,30.061237384198137,9.933365821838379,0
KGL-00205,-1.9404183858792923,30.066588088900453,11.714337348937988,1
KGL-00206,-1.9295968417238134,30.058193272308813,7.8783955574035645,1
KGL-00207,-1.9554650917835557,30.052309176747222,9.597677230834961,1
KGL-00208,-1.9366642381552672,30.056657337674466,9.374245643615723,1
KGL-00209,-1.9475357376228328,30.049915688736995,13.885108947753906,0
KGL-00210,-1.933290417977755,30.05463253689732,7.435708522796631,1
KGL-00211,-1.92880062209201,30.070734450368473,13.648222923278809,1
KGL-00212,-1.9366170442586361,30.063208226326733,14.766531944274902,0
KGL-00213,-1.9592611305684993,30.052564375351423,15.786442756652832,0
KGL-00214,-1.9513573693112252,30.059671353013552,1.8554093837738037,2
KGL-00215,-1.939070271035102,30.07574146494407,7.031465530395508,1
KGL-00216,-1.9306982096993028,30.069815721172034,11.14101791381836,0
KGL-00217,-1.935908693931928,30.0742479386576,2.0732643604278564,2
KGL-00218,-1.9427823628262837,30.043959500595417,8.239415168762207,2
KGL-00219,-1.9328484924289633,30.07524361522438,4.718700408935547,2
KGL-00220,-1.935358014091882,30.070200804880642,3.8186075687408447,0
KGL-00221,-1.9520554421527285,30.05985196626042,0.9274099469184875,0
KGL-00222,-1.9527701275988094,30.054045158057864,8.242258071899414,1
KGL-00223,-1.935459154488022,30.064853759436406,6.5317792892456055,0
KGL-00224,-1.9492259533302296,30.057513984408075,9.200377464294434,0
KGL-00225,-1.952798461960483,30.05088777134062,18.460878372192383,1
KGL-00226,-1.9280755587360936,30.054390358468847,7.3788604736328125,1
KGL-00227,-1.9546584983620945,30.054773755828325,26.222909927368164,1
KGL-00228,-1.955864084099739,30.048729508992377,12.254693984985352,1
KGL-00229,-1.9394385481008258,30.075820314390295,6.464860916137695,1
KGL-00230,-1.9311430170915378,30.056611439528563,9.374244689941406,1
KGL-00231,-1.959835058777978,30.06840346794999,13.857433319091797,0
KGL-00232,-1.938276583704908,30.072836894090713,10.459545135498047,1
KGL-00233,-1.9524734996670607,30.046966257620618,9.200395584106445,0
KGL-00234,-1.9473967591554733,30.05191472945335,21.835046768188477,1
KGL-00235,-1.9575831051761539,30.067097662970838,18.0330867767334,0
KGL-00236,-1.9565596137505554,30.057396133011196,10.999241828918457,1
KGL-00237,-1.933142366626028,30.06297020609044,6.533543586730957,1
KGL-00238,-1.9556079498363441,30.05633304634764,17.127853393554688,1
KGL-00239,-1.9368552276984883,30.05591251369812,11.141018867492676,1
KGL-00240,-1.944468198063846,30.065963936219042,9.200352668762207,0
KGL-00241,-1.9511861596304907,30.06958867071832,9.200387954711914,0
KGL-00242,-1.958964627321908,30.0594075769671,9.198528289794922,0
KGL-00243,-1.9409029546084833,30.048231416435428,7.607397079467773,1
KGL-00244,-1.9414227151389685,30.04914579894809,6.468542098999023,1
KGL-00245,-1.9293457880054052,30.070521348389747,9.374244689941406,1
KGL-00246,-1.9368896370655442,30.074275978622875,1.8543341159820557,1
KGL-00247,-1.936389517006531,30.05772178031491,15.411846160888672,0
KGL-00248,-1.9557636843507953,30.072395679454075,6.65928316116333,0
KGL-00249,-1.952277985882898,30.046681148642786,15.794236183166504,1
KGL-00250,-1.956192350592403,30.068683655900248,6.724825859069824,2
KGL-00251,-1.9560277926209182,30.063773047338323,7.930621147155762,0
KGL-00252,-1.9583645610904978,30.056174472910968,15.388381004333496,1
KGL-00253,-1.959058156473722,30.053040143507847,16.27155876159668,1
KGL-00254,-1.9459129264515658,30.058290068435873,2.931945562362671,0
KGL-00255,-1.9334931400868052,30.06366271156939,7.436675548553467,1
KGL-00256,-1.9557953259665142,30.05666997572057,17.693584442138672,1
KGL-00257,-1.9544859217369208,30.048710490510608,4.718702793121338,1
KGL-00258,-1.951273787189697,30.054047685945392,19.90900993347168,1
KGL-00259,-1.9310544682642403,30.05454297254752,8.731231689453125,1
KGL-00260,-1.9312873757128364,30.07227641162011,9.059324264526367,0
KGL-00261,-1.9604914122733008,30.066713715786513,12.776412010192871,2
KGL-00262,-1.9317129579848622,30.05659198976591,7.436673641204834,1
KGL-00263,-1.9339669601023937,30.06382712329978,9.463383674621582,1
KGL-00264,-1.9376488057247812,30.07617529791022,5.848589897155762,0
KGL-00265,-1.9446161510818352,30.051295500492664,8.735201835632324,1
KGL-00266,-1.957060325657193,30.06183995947712,2.931962490081787,0
KGL-00267,-1.9468135805603852,30.05113753755634,11.036328315734863,1
KGL-00268,-1.936972908199472,30.06910820441237,9.463387489318848,1
KGL-00269,-1.9331190981975934,30.05716485682536,12.019904136657715,1
KGL-00270,-1.9507437222144735,30.053862356945483,12.421682357788086,1
KGL-00271,-1.9537645300603275,30.04870445929009,13.14335823059082,1
KGL-00272,-1.9296039216685732,30.07142967867043,10.25879955291748,1
KGL-00273,-1.937164795134636,30.067750292256623,11.181663513183594,1
KGL-00274,-1.9336731278853454,30.064141538914566,9.766108512878418,1
KGL-00275,-1.9302224633718652,30.056378096302772,5.919008731842041,1
KGL-00276,-1.940057029067468,30.05216971604787,7.028717517852783,1
KGL-00277,-1.9586219905495943,30.069468336153648,11.147028923034668,0
KGL-00278,-1.9473256560489705,30.051268650801074,6.660739898681641,1
KGL-00279,-1.948538398046143,30.057519000257816,10.263263702392578,0
KGL-00280,-1.9516491569663506,30.057163371798925,4.1425580978393555,0
KGL-00281,-1.9293864802999545,30.0548470125189,3.8186068534851074,1
KGL-00282,-1.9515243987736135,30.056661014394795,10.694955825805664,0
KGL-00283,-1.9290228635079285,30.069013702235708,13.67741584777832,1
KGL-00284,-1.9491933776208261,30.046603821118843,9.89481258392334,1
KGL-00285,-1.936225776850624,30.057475015162915,12.187431335449219,1
KGL-00286,-1.9455532903508463,30.05753589759698,7.607417106628418,0
KGL-00287,-1.9561675517110497,30.065922494625667,7.607462406158447,0
KGL-00288,-1.9322185701339187,30.053563598747935,14.634946823120117,1
KGL-00289,-1.952227225332219,30.05402866402543,18.46087646484375,1
KGL-00290,-1.9309225231184897,30.055415949475215,9.374244689941406,1
KGL-00291,-1.9497044163355461,30.053873015817036,15.084400177001953,1
KGL-00292,-1.95772319881911,30.058127950026805,8.684248924255371,1
KGL-00293,-1.9406315717802871,30.06189950509678,8.242210388183594,0
KGL-00294,-1.9542647311383152,30.072352353390546,11.181737899780273,0
KGL-00295,-1.9451780777176328,30.055593507732617,7.208131313323975,0
KGL-00296,-1.9388167112871795,30.075359419862085,9.46338939666748,1
KGL-00297,-1.9306395408642687,30.058275810737886,12.421587944030762,1
KGL-00298,-1.9498399634077974,30.04944375005213,7.43983793258667,1
KGL-00299,-1.9358658723220101,30.05220329970495,4.718700885772705,0
KGL-00300,-1.9471131609707133,30.058141812032737,9.200366973876953,0
KGL-00301,-1.953496325089369,30.07115307790213,12.4216947555542,0
